"","Macrophages","T cells"
"HMDB0002925",0.000589753252521597,7.42942771655641e-05
"HMDB0002982",7.43102260634455e-08,3.37969675200788e-09
"HMDB0002991",6.41965060951182e-05,0.000661161564496081
"HMDB0003073",0.0027009178570949,-0.999158585246658
"HMDB0003080",-0.999999597602231,-0.999999823834775
"HMDB0003125",0.0315677783760108,-0.811147733881747
"HMDB0003134",1.82729601570003e-08,-0.999999990435451
"HMDB0003141",-1.97741842111572,0.143915345678383
"HMDB0003178",4.57532510863823e-08,4.9730215770253e-08
"HMDB0003192",-0.999972102889178,-0.999986995839283
"HMDB0003193",3.31064537143984e-08,1.95384168007497e-09
"HMDB0003208",-0.999986810229835,1.70430376280706e-06
"HMDB0003224",1.56796499700556e-07,-0.999999941567414
"HMDB0003235",1.12289962027885e-07,-0.999999982593057
"HMDB0003252",1.27085658290282e-05,-0.999998252202767
"HMDB0003269",-0.999999993926573,-0.999999989011529
"HMDB0003276",4.16035486401194e-08,5.5193850159062e-08
"HMDB0003335",-0.999959593916408,1.4531527128218e-08
"HMDB0003337",-0.999995531339493,-0.999989783792496
"HMDB0003339",0.00432063635889162,8.93077494644904e-08
"HMDB0003345",-0.995926644413928,-0.853319245996073
"HMDB0003357",-0.999999967154697,1.10360222431157e-08
"HMDB0003374",0.00270198530986871,-0.999999853407994
"HMDB0003375",3.25071569930121e-12,1.19855320995419e-08
"HMDB0003378",1.53902861239798e-07,-0.999999993554346
"HMDB0003379",-0.999988159472974,6.11408589284488e-07
"HMDB0003391",-0.999687215705171,0.00221233062903445
"HMDB0003402",1.63447280191464e-06,1.02469339297873e-05
"HMDB0003406",1.67598672140441e-10,1.961419297869e-09
"HMDB0003411",-0.937898036761802,-0.903421068217259
"HMDB0003416",-0.999999994463212,-0.999999986854763
"HMDB0003417",0.010439546103161,-0.99811657624518
"HMDB0003418",-0.999998746950189,-0.999999969908321
"HMDB0003423",-0.999130982968266,-0.997954613550473
"HMDB0003426",0.00013658825149415,0.00029233491110326
"HMDB0003459",5.82689309953944e-09,2.85645956907004e-09
"HMDB0003474",-0.999999992538063,-0.999999987401096
"HMDB0003537",-0.999992259239346,1.32701917415855e-08
"HMDB0003540",0.00276257626661005,-0.971008679698874
"HMDB0003550",-0.999999957720539,1.24049455273869e-08
"HMDB0003555",-0.999999974456087,-0.999999995248682
"HMDB0003556",1.47581853187372e-06,8.67967965122919e-07
"HMDB0003634",-0.999999999998308,-0.999999993760436
"HMDB0003648",-0.999999996417713,-0.999999991084931
"HMDB0003667",-1.99999999997752,-1.99999998753046
"HMDB0003892",-0.99999998302207,1.36318719635445e-08
"HMDB0003966",-0.999999575878849,-0.999999954543778
"HMDB0004080",3.92742362664718e-09,2.35393527460282e-09
"HMDB0004081",-0.999996240636071,-0.999985449893951
"HMDB0004238",-0.999820352771112,0.00114397823061461
"HMDB0004240",0.0253994322361599,-0.824594551460614
"HMDB0004242",2.28853960788859e-08,-0.999999997318043
"HMDB0004258",-0.999999762979275,-0.999999963244863
"HMDB0004264",-0.999999894434402,-0.999999908985869
"HMDB0004321",3.25071569930121e-12,1.19855320995419e-08
"HMDB0004362",2.22745744034027e-08,-0.999999998549582
"HMDB0004385",2.48792072394655e-09,-0.99999999750696
"HMDB0004461",-0.999986265497719,-0.999989192203866
"HMDB0004666",2.05549528199908e-08,-0.999999963403279
"HMDB0004673",-0.999999888127181,-0.999999904512087
"HMDB0004688",3.06032918861362e-07,-1.99999928442224
"HMDB0004842",4.67221745804921e-06,-0.999995102232597
"HMDB0004843",4.67221745804921e-06,-0.999995102232597
"HMDB0004844",4.67221745804921e-06,-0.999995102232597
"HMDB0004845",4.67221745804921e-06,-0.999995102232597
"HMDB0004846",4.67221745804921e-06,-0.999995102232597
"HMDB0004847",4.67221745804921e-06,-0.999995102232597
"HMDB0004848",4.67221745804921e-06,-0.999995102232597
"HMDB0004849",4.67221745804921e-06,-0.999995102232597
"HMDB0004850",4.67221745804921e-06,-0.999995102232597
"HMDB0004851",4.67221745804921e-06,-0.999995102232597
"HMDB0004852",4.67221745804921e-06,-0.999995102232597
"HMDB0004853",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004854",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004855",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004856",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004857",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004858",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004859",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004860",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004861",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004863",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004865",5.18983455581032e-09,1.82243430417432e-09
"HMDB0004911",-0.999993509975026,4.65867611712316e-06
"HMDB0004912",-0.999993509975026,4.65867611712316e-06
"HMDB0004913",-0.999993509975026,4.65867611712316e-06
"HMDB0004914",-0.999993509975026,4.65867611712316e-06
"HMDB0004915",-0.999993509975026,4.65867611712316e-06
"HMDB0004916",-0.999993509975026,4.65867611712316e-06
"HMDB0004917",-0.999993509975026,4.65867611712316e-06
"HMDB0004918",-0.999993509975026,4.65867611712316e-06
"HMDB0004919",-0.999993509975026,4.65867611712316e-06
"HMDB0004920",-0.999993509975026,4.65867611712316e-06
"HMDB0004921",-0.999993509975026,4.65867611712316e-06
"HMDB0004937",2.5991461445146e-06,-0.999998622975309
"HMDB0004938",2.5991461445146e-06,-0.999998622975309
"HMDB0004939",2.5991461445146e-06,-0.999998622975309
"HMDB0004941",2.5991461445146e-06,-0.999998622975309
"HMDB0004942",2.5991461445146e-06,-0.999998622975309
"HMDB0004943",2.5991461445146e-06,-0.999998622975309
"HMDB0004944",2.5991461445146e-06,-0.999998622975309
"HMDB0004945",2.5991461445146e-06,-0.999998622975309
"HMDB0004946",2.5991461445146e-06,-0.999998622975309
"HMDB0004958",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004960",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004961",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004962",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004963",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004964",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004965",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004966",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004967",3.76942427400976e-06,4.64521166807372e-07
"HMDB0004968",3.76942427400976e-06,4.64521166807372e-07
"HMDB0005022",-0.999985514028221,-0.999996880044982
"HMDB0005060",-0.999999212777149,-0.999988263577592
"HMDB0005073",1.11809102501064e-06,8.48039944735192e-08
"HMDB0005082",-1.99999995853424,-1.99999995621689
"HMDB0005087",-1.99999765028082,1.56492826709005e-08
"HMDB0005095",4.44468620553628e-08,1.33531399017662e-07
"HMDB0005176",5.12083563219384e-08,3.32339633822467e-08
"HMDB0005199",-0.999999993515371,-0.999999993467636
"HMDB0005784",8.74522125682036e-07,-0.999999968068745
"HMDB0005896",1.05052956252556e-06,-0.999999997991476
"HMDB0005962",2.39545953501954e-07,7.89901998841532e-08
"HMDB0006044",3.4918248802235e-06,-0.999963959627453
"HMDB0006059",4.39325254413199e-06,-0.999998806726167
"HMDB0006115",-0.999986265497719,-0.999989192203866
"HMDB0006216",-0.999999999669162,2.81096233090202e-09
"HMDB0006219",-1.97741842111572,0.143915345678383
"HMDB0006220",0.0295950451928317,-0.795573326312223
"HMDB0006221",-0.999999999669162,2.81096233090202e-09
"HMDB0006224",1.41684102868927e-08,-0.999999998337709
"HMDB0006240",2.39054686403449e-09,-0.99999999165275
"HMDB0006254",2.24345027008515e-09,-0.999999993633381
"HMDB0006270",0.0444867307203494,0.013586000336588
"HMDB0006294",0.00131524801451705,-0.996388981392967
"HMDB0006327",-0.999998126173099,-0.99999997280013
"HMDB0006344",9.16527333576671e-06,5.3149726437561e-06
"HMDB0006472",1.250452332651e-08,1.76097421323586e-09
"HMDB0006482",4.40502630086653e-05,2.57654641975029e-05
"HMDB0006483",-0.999999991896241,-0.999999985815471
"HMDB0006525",1.0793450179756e-11,5.98815936924831e-09
"HMDB0006528",8.43574346814915e-05,-0.999985703915826
"HMDB0006543",9.44849205099043e-12,1.98858047887605e-09
"HMDB0006547",2.33623041547467e-05,-0.999994766445826
"HMDB0006552",1.8480646422822e-08,2.21642254263574e-08
"HMDB0006557",-1.99994094667417,5.78241719955769e-06
"HMDB0006740",2.41773823995397e-05,7.20173581575693e-06
"HMDB0006790",4.02446146022848e-06,4.78821064667307e-10
"HMDB0010199",6.89708773596085e-08,-0.999999998138371
"HMDB0010216",2.08241647425344e-08,1.77181368929408e-09
"HMDB0010316",1.18042924234525e-08,2.28119704898035e-09
"HMDB0010384",3.30529766127654e-11,1.06072992553666e-09
"HMDB0010708",5.84144193655247e-05,1.38570436273825e-05
"HMDB0010709",5.84144193655247e-05,1.38570436273825e-05
"HMDB0010710",5.84144193655247e-05,1.38570436273825e-05
"HMDB0010711",5.84144193655247e-05,1.38570436273825e-05
"HMDB0010712",5.84144193655247e-05,1.38570436273825e-05
"HMDB0010713",5.84144193655247e-05,1.38570436273825e-05
"HMDB0010714",5.84144193655247e-05,1.38570436273825e-05
"HMDB0011134",-0.999999931372017,2.49904029368397e-06
"HMDB0011135",-0.999996166400921,-0.999997465795861
"HMDB0011175",8.01378272216159e-09,1.01084393298096e-08
"HMDB0011179",1.33275655161268e-09,-0.999999994461135
"HMDB0011617",0.00276257626661005,-0.971008679698874
"HMDB0011631",4.31400834279553e-08,-0.999999972041179
"HMDB0011632",2.21935762925625e-09,-0.999999998789855
"HMDB0011680",5.81123921987286e-06,6.38522909335234e-08
"HMDB0011691",-0.999995531339493,-0.999989783792496
"HMDB0011733",-0.999999995090638,-0.99999999566234
"HMDB0011745",1.62894858345438e-09,-0.999999983882417
"HMDB0012225",0.00112339357833328,0.00261822519543935
"HMDB0012238",-0.999999988275786,1.86638294234839e-08
"HMDB0012253",1.65356745829126e-12,-0.999999999998633
"HMDB0012254",1.07296043257694e-11,-0.999999999996169
"HMDB0012299",-0.988016551710252,0.076327464694439
"HMDB0012305",-0.999939179919947,-0.999985572286571
"HMDB0012320",5.84144193655247e-05,1.38570436273825e-05
"HMDB0012321",5.84144193655247e-05,1.38570436273825e-05
"HMDB0012455",3.95247874506243e-08,-0.999999998087383
"HMDB0012587",2.48792072394655e-09,-0.99999999750696
"HMDB0012894",-0.999999992829397,-0.999999982180653
"HMDB0012947",2.14850951009648e-08,2.32417383733616e-08
"HMDB0012958",-0.999999008625115,-0.999999960392078
"HMDB0012974",-0.999999994736985,-0.999999991690376
"HMDB0012988",-0.999999988744155,-0.99999999292826
"HMDB0013000",9.32896507267555e-10,-0.999999997252664
"HMDB0013022",-0.999999997086943,3.14202051800746e-09
"HMDB0013111",-0.988016551710252,0.076327464694439
"HMDB0013336",2.11649466365249e-08,-0.999999996329126
"HMDB0013609",2.19302954442305e-05,-0.998443875664611
"HMDB0013676",-0.999986265497719,-0.999989192203866
"HMDB0013677",-0.999986265497719,-0.999989192203866
"HMDB0014312",-0.999999945521118,-0.999999992427133
"HMDB0014559",0.00276257626661005,-0.971008679698874
"HMDB0014581",-0.999999999900167,3.6289083537308e-09
"HMDB0014618",3.42832019986619e-05,-0.999999993951176
"HMDB0014644",3.83554261594883e-10,-0.999999998456436
"HMDB0014816",-0.99999989623814,3.06511936345467e-08
"HMDB0014821",-0.999986433413187,6.34419716206782e-06
"HMDB0014839",0.00276257626661005,-0.971008679698874
"HMDB0015002",-0.999966270681405,0.000133883169191922
"HMDB0015043",-0.999999970947474,-0.999999980856432
"HMDB0015044",-0.999999999212095,4.24961505894277e-10
"HMDB0015227",-0.99998096608371,-0.999999714749895
"HMDB0015230",-0.999999802293435,5.98938740658693e-08
"HMDB0015247",-0.999997568237503,2.3351266245242e-06
"HMDB0015252",-0.999993239010185,3.67035320008333e-05
"HMDB0015256",1.0793450179756e-11,5.98815936924831e-09
"HMDB0015360",1.0793450179756e-11,5.98815936924831e-09
"HMDB0015459",7.92665430398756e-07,-0.999192927741929
"HMDB0015503",-0.999999997511743,8.01719235970992e-09
"HMDB0015532",1.81852448339192e-09,-0.999999998580326
"HMDB0015536",0.000323125302417495,-0.997437442919575
"HMDB0028680",5.82689309953944e-09,2.85645956907004e-09
"HMDB0028752",4.77397792647175e-07,5.30892968070076e-08
"HMDB0028818",-0.999999989074046,3.24782348726281e-08
"HMDB0028823",-0.999999996231875,1.81371860859675e-08
"HMDB0028848",-0.999999992919004,-0.999999984793018
"HMDB0028929",-1.99999999977296,-0.999999997258551
"HMDB0028933",0.0316162807077214,4.51780305057790e-09
"HMDB0028940",6.28712342763723e-09,2.77635997218312e-09
"HMDB0028942",1.30086548026942e-08,1.29682352892222e-08
"HMDB0028959",-0.999998243394138,-0.999999999544452
"HMDB0029014",9.56199945175404e-09,1.86061306349974e-08
"HMDB0029019",1.32056485827238e-08,-0.999999996774714
"HMDB0029140",2.27844241619476e-08,2.21403281920553e-08
"HMDB0029423",2.55201141715392e-06,6.06709249720775e-06
"HMDB0029593",3.26180413202264e-08,1.19956461669381e-08
"HMDB0029751",7.89280995239565e-10,1.20730186269697e-08
"HMDB0029865",-0.999999999988762,-0.999999993765232
"HMDB0030091",-0.999995595877405,-0.999999740433967
"HMDB0032473",3.25071569930121e-12,1.19855320995419e-08
"HMDB0032562",8.43574346814915e-05,-0.999985703915826
"HMDB0033022",2.47592391143596e-05,7.28774907281141e-06
"HMDB0033685",1.22999181121367e-08,-0.999999999570483
"HMDB0033704",-0.999982195675399,-0.999996583673324
"HMDB0033923",-0.998809806895303,-0.998007687356017
"HMDB0033934",0.959492663081813,0.232062690166375
"HMDB0033951",-0.98566824144251,-0.944896322467797
"HMDB0034227",1.22999181121367e-08,-0.999999999570483
"HMDB0035924",-0.999999997420148,4.07286829407406e-09
"HMDB0036087",-0.999999999998308,-0.999999993760436
"HMDB0037138",1.54392040888053e-09,-0.99999998917967
"HMDB0037177",1.46161716651013e-05,1.58257537348445e-07
"HMDB0038660",8.43574346814915e-05,-0.999985703915826
"HMDB0038852",5.94748908352368e-11,-0.999999999938308
"HMDB0039463",1.22999181121367e-08,-0.999999999570483
"HMDB0041627",-0.993805631971108,0.0394375400228394
"HMDB0041827",0,-0.757669849822535
"HMDB0041861",1.65507078906792e-08,1.59890026658214e-08
"HMDB0041950",4.23128378127909e-06,9.17635787903319e-09
"HMDB0041991",-0.999999946355351,1.86873191819346e-08
"HMDB0042012",-0.999999993515371,-0.999999993467636
"HMDB0059597",1,0.597106958273766
"HMDB0059625",2.69051933300501e-06,-0.999991000653948
"HMDB0059661",-0.988016551710252,0.076327464694439
"HMDB0060104",3.71582645129951e-08,1.71534818881338e-09
"HMDB0060159",-0.99999999664181,6.56895604830559e-09
"HMDB0060164",-0.999999994821392,-0.999999979575762
"HMDB0060180",2.38525694953819e-05,-0.999999976785066
"HMDB0060382",4.52766961721747e-08,2.52773870671287e-09
"HMDB0060390",9.36091822679693e-09,-0.999999989967054
"HMDB0060475",0.00432063635889162,8.93077494644904e-08
"HMDB0060661",2.23565040781401e-05,-0.999913475241237
"HMDB0060747",4.32632540073543e-05,0.000680567386646766
"HMDB0061685",-0.999999985151919,2.0239126693867e-08
"HMDB0061714",2.53212431974472e-05,7.30652365741173e-06
"HMDB0062179",-0.999972102889178,-0.999986995839283
"HMDB0062188",1.20257612248778e-07,6.69378479222852e-08
"HMDB0062251",0.0130742600738307,0.0406088143521482
"HMDB0062270",0.0523935694872447,0.00719267134330411
"HMDB0062424",-0.999972102889178,-0.999986995839283
"HMDB0062483",2.6657364424911e-07,4.43988798937797e-06
"HMDB0062486",5.59045512505318e-07,4.24019972367596e-08
"HMDB0062493",-0.999999787102429,5.16407191303506e-07
"HMDB0062520",-0.999999942879841,-0.999999987122276
"HMDB0062562",8.00244149577273e-08,5.76738177841798e-08
"HMDB0062619",1.53016459430681e-07,-0.99999964221112
"HMDB0062645",9.16527333576671e-06,5.3149726437561e-06
"HMDB0062684",2.08241647425344e-08,1.77181368929408e-09
"HMDB0062696",8.13082198756598e-07,-0.999999961450987
"HMDB0062702",1.47581853187372e-06,8.67967965122919e-07
"HMDB0062703",0.110344780806166,0.0348750517493618
"HMDB0062761",-0.99999997464759,-0.999999991014693
"HMDB0062801",3.4193958889131e-08,-0.999999997783081
"HMDB0240312",3.09928257997411e-05,5.70218253819772e-06
"HMDB0240584",-0.999999055557839,-0.99999870185768
"HMDB0240589",-0.999999967154697,1.10360222431157e-08
"HMDB0240607",3.11961332486286e-08,7.44480932723306e-09
"HMDB0240773",0.000465803684859986,-0.999999951517368
"HMDB0240774",9.08402376992802e-05,-0.999999911271886
"HMDB0242149",-0.999999981801894,-0.99999999812737
"HMDB0242179",3.11961332486286e-08,7.44480932723306e-09
"HMDB0242292",0.00139727763064954,1.59012725257259e-08
"HMDB0242325",-0.999999894434402,-0.999999908985869
"HMDB0242348",-0.999966270681405,0.000133883169191922
"HMDB0242363",4.5386160757133e-09,-0.999999991871906
"HMDB0242392",1.05224696415507e-07,2.62451185365336e-08
"HMDB0242411",2.81852890107272e-09,3.82544357409335e-08
"HMDB0242414",-0.989848687645274,0.0646151071202493
"HMDB0242506",0.0219681405797434,0.000858384073380358
"HMDB0242534",-0.995926644413928,-0.853319245996073
"HMDB0242576",-0.999998126173099,-0.99999997280013
"HMDB0242608",1.63447280191464e-06,1.02469339297873e-05
"HMDB0242614",-1.99999998722975,2.82457831394626e-09
"HMDB0242634",-0.999713387392445,0.00227976732019001
"HMDB0242742",-0.999999993862793,1.53878307381254e-09
"HMDB0243633",7.92665430398756e-07,-0.999192927741929
"HMDB0244343",-0.988546688467286,0.0729953928898876
"HMDB0244347",2.28853960788859e-08,-0.999999997318043
"HMDB0244369",-0.999999597602231,-0.999999823834775
"HMDB0244445",-0.999999888127181,-0.999999904512087
"HMDB0244465",6.8652567395056e-08,4.88425754291043e-09
"HMDB0244522",2.87044757148398e-05,7.3083453025263e-06
"HMDB0244553",0.0115101488101054,-0.920529220313746
"HMDB0245099",1.56796499700556e-07,-0.999999941567414
"HMDB0245269",2.22745744034027e-08,-0.999999998549582
"HMDB0245567",-0.999999250006644,-0.999999840959854
"HMDB0245990",2.80862116242216e-08,3.82393960449523e-09
"HMDB0246128",-0.988016551710252,0.076327464694439
"HMDB0246298",9.33254872216833e-08,3.43668986719331e-09
"HMDB0246318",1.66823684965368e-08,2.45584831081008e-09
"HMDB0246552",1.54392040888053e-09,-0.99999998917967
"HMDB0246682",-0.999999974176569,-0.999999995123442
"HMDB0246887",1.11434876112064e-08,-0.999999941546453
"HMDB0247113",2.28020652103646e-05,-0.99999138026765
"HMDB0247117",-0.999820352771112,0.00114397823061461
"HMDB0247192",-0.999993239010185,3.67035320008333e-05
"HMDB0247294",5.29128780484914e-06,-0.999999999484459
"HMDB0247474",0.000359458173896823,-0.999999952543971
"HMDB0247485",1.11434876112064e-08,-0.999999941546453
"HMDB0247706",0.0444867307203494,0.013586000336588
"HMDB0248410",2.02008666049626e-07,6.89993214182049e-09
"HMDB0248585",0.0016983011155301,0.00370208386370845
"HMDB0248647",0.000537898764450652,-0.996241325281392
"HMDB0250160",8.62577482579227e-09,1.87056876411657e-09
"HMDB0250194",0.0169311055722853,0.00830102123353556
"HMDB0250682",-0.999986806445134,2.88415270646211e-05
"HMDB0250712",-0.994373464149466,4.67760264850397e-08
"HMDB0250725",-0.999988339806843,-0.999999973078965
"HMDB0250782",0.000182541726255257,0.00130204935157549
"HMDB0250791",0.000956048863413367,-0.973268095555118
"HMDB0251511",-0.995679987925161,-0.989540863718947
"HMDB0251512",5.8833019287959e-05,-0.996852465054343
"HMDB0251515",0.010439546103161,-0.99811657624518
"HMDB0251530",-0.999999945521118,-0.999999992427133
"HMDB0251697",2.39054686403449e-09,-0.99999999165275
"HMDB0252127",1.84302064116076e-08,-0.999999967317736
"HMDB0252153",-0.999981274738708,1.41029568187495e-07
"HMDB0252293",-0.99933031454397,-0.997449241316723
"HMDB0252887",4.14290665427813e-11,1.24249369684798e-10
"HMDB0253027",4.34836621928973e-08,4.86019497684334e-09
"HMDB0253334",3.46818683237983e-08,-0.999999992119172
"HMDB0253468",3.55038912715959e-08,-0.999999971507369
"HMDB0254039",0.0316162807077214,4.51780305057790e-09
"HMDB0255048",9.57376383631732e-09,1.59737642894905e-08
"HMDB0255053",-0.999999998964241,6.03565022017972e-09
"HMDB0256281",2.51088813051915e-05,-0.999999987948953
"HMDB0256618",-0.999999946355351,1.86873191819346e-08
"HMDB0256817",8.43574346814915e-05,-0.999985703915826
"HMDB0257139",1.11270011760452e-07,2.67400627674555e-09
"HMDB0257594",-0.999998418401576,1.17427031630963e-05
"HMDB0257686",0.000323125302417495,-0.997437442919575
"HMDB0257923",6.56076728421607e-07,3.9301735128971e-06
"HMDB0258420",4.40502630086653e-05,2.57654641975029e-05
"HMDB0258742",3.91756141436231e-08,1.3563308975042e-08
"HMDB0258856",3.31064537143984e-08,1.95384168007497e-09
"HMDB0259219",1.46161716651013e-05,1.58257537348445e-07
"HMDB0259827",3.12020342200167e-08,1.40955315543747e-08
"HMDB0260267",5.12083563219384e-08,3.32339633822467e-08
"HMDB0301757",-0.993698028215375,-0.964872996128025
"HMDB0301760",-0.990204926372154,-0.999999996454537
"HMDB0302203",0.00139727763064954,1.59012725257259e-08
"HMDB0302508",1.0793450179756e-11,5.98815936924831e-09
"HMDB0302754",9.24624958277742e-08,-0.999999973610698
"HMDB0302835",5.58302135550242e-06,-0.999988877394712
"HMDB0303019",4.78998368829188e-06,-0.999998586717328
"HMDB0303167",5.58302135550242e-06,-0.999988877394712
"HMDB0303345",-0.999999642429814,5.80224804302658e-07
"HMDB0303347",9.35936772831297e-06,7.01360098378976e-07
"HMDB0303348",9.35936772831297e-06,7.01360098378976e-07
"HMDB0303361",-0.995679987925161,-0.989540863718947
"HMDB0303385",0.010439546103161,-0.99811657624518
"HMDB0303648",-0.999988123129888,1.14732826966607e-05
"HMDB0303730",0.0713476872929988,-0.99999956216799
"HMDB0303950",2.99988233836053e-05,7.29227251245369e-06
"HMDB0303991",-0.999996803480697,-0.99999537288678
"HMDB0304081",0.00112339357833328,0.00261822519543935
"HMDB0304085",-0.999687215705171,0.00221233062903445
"HMDB0304156",5.55375496049514e-09,-0.999999977825352
"HMDB0304157",4.02446146022848e-06,4.78821064667307e-10
"HMDB0304180",9.04701073296589e-05,1.17693642290041e-05
"HMDB0304256",0.000100050294521857,-0.999536530652909
"HMDB0304269",2.43942144269255e-05,7.22862165988404e-06
"HMDB0304270",-0.999986265497719,-0.999989192203866
"HMDB0304324",0.0200606175771641,-0.976720220751758
"HMDB0304340",-0.998645549636317,0.0177766359781434
"HMDB0304356",3.74412001284721e-05,-0.9999978457649
"HMDB0304376",-0.999999926985229,-0.999999958964227
"HMDB0304424",3.59819387548354e-06,1.51358319198617e-06
"HMDB0304435",-0.999999990530688,-0.999999997465721
"HMDB0304443",-0.999999642429814,5.80224804302658e-07
"HMDB0304496",3.02721541623325e-06,-0.9999999586533
"HMDB0304547",-0.999999982689519,-0.999999991912328
"HMDB0304632",-0.995926644413928,-0.853319245996073
"HMDB0304722",-0.999999974456087,-0.999999995248682
"HMDB0304771",4.67221745804921e-06,-0.999995102232597
"HMDB0304810",0.0523935694872447,0.00719267134330411
